,mileage,make,model,fuel,gear,offerType,price,hp,year
3711,10870,5,197,0,0,0,7999,73.0,2018
3712,27477,7,43,0,0,0,8190,71.0,2018
3713,23600,5,16,0,0,0,8190,69.0,2018
3714,26566,10,106,0,0,0,8240,69.0,2018
3715,57500,3,57,0,0,0,8250,82.0,2018
3716,28100,4,66,0,0,0,8290,69.0,2018
3717,27400,4,66,0,0,0,8290,69.0,2018
3718,49000,1,64,0,0,0,8290,60.0,2018
3719,9800,4,66,0,0,0,8330,69.0,2018
3720,172700,5,22,2,0,0,8350,136.0,2018
3721,59900,2,92,0,0,0,8375,73.0,2018
3722,25521,10,106,0,0,0,8390,69.0,2018
3723,26054,10,106,0,0,0,8390,69.0,2018
3724,26483,10,106,0,0,0,8390,69.0,2018
3725,8669,18,162,0,0,0,8390,72.0,2018
3726,29745,0,215,0,0,0,19430,131.0,2019
3727,20300,7,79,2,0,0,19750,120.0,2019
3728,25280,0,215,0,0,0,19830,131.0,2019
3729,17288,0,215,0,0,2,19860,131.0,2019
3730,9510,1,111,0,1,0,19980,116.0,2019
3731,3527,0,215,0,0,0,20830,131.0,2019
3732,15362,1,111,0,0,2,20900,116.0,2019
3733,1500,2,91,0,0,2,21990,101.0,2019
3734,24200,0,200,0,0,0,21999,150.0,2019
3735,19851,9,143,0,1,0,22780,116.0,2019
3736,9577,0,0,0,0,0,22860,150.0,2019
3737,8611,0,215,0,0,0,22860,131.0,2019
3738,24558,0,97,2,1,0,22890,102.0,2019
3739,33100,7,79,2,0,0,22990,150.0,2019
3740,7684,0,229,0,1,0,23830,116.0,2019
3741,7715,0,200,0,0,0,23930,150.0,2019
3742,31500,0,35,0,1,0,24200,150.0,2019
3743,17100,0,35,0,0,0,24400,150.0,2019
3744,1100,0,0,4,1,0,24490,136.0,2019
3745,13923,0,0,2,1,0,24730,150.0,2019
3746,1111,1,38,0,1,2,23950,150.0,2020
3747,6855,7,79,1,1,3,23970,188.0,2020
3748,9615,7,24,1,0,3,23990,155.0,2020
3749,11300,4,266,0,0,0,23990,175.0,2020
3750,50,7,123,0,0,1,24290,150.0,2020
3751,10526,9,143,2,0,0,24450,116.0,2020
3752,50,7,123,0,0,1,24490,150.0,2020
3753,50,7,123,0,0,1,24790,150.0,2020
3754,9568,9,39,0,1,3,24810,95.0,2020
3755,17500,0,215,0,1,2,24900,131.0,2020
3756,7285,1,38,2,1,0,24950,150.0,2020
3757,17761,1,133,0,0,0,24950,150.0,2020
3758,14200,0,0,2,0,2,24950,116.0,2020
3759,5400,0,0,2,0,2,24990,116.0,2020
3760,14500,0,0,2,0,2,24990,116.0,2020
3761,17601,9,143,2,1,3,25550,150.0,2020
3766,112,12,18,5,0,1,15980,101.0,2021
3767,10,3,83,0,0,1,17980,101.0,2021
3768,10,3,83,0,0,1,18280,101.0,2021
3769,10,3,83,0,0,1,18880,101.0,2021
3770,10,3,83,0,0,1,18880,101.0,2021
3771,10,3,83,0,0,1,18880,101.0,2021
3772,10,3,83,0,0,1,18880,101.0,2021
3773,10,3,83,0,0,1,18980,101.0,2021
3774,10,30,204,0,0,1,18980,120.0,2021
3775,10,31,270,0,0,1,20980,120.0,2021
3776,10,31,270,0,0,1,20980,120.0,2021
3777,10,31,270,0,0,1,20980,120.0,2021
3778,10,31,270,0,0,1,20980,120.0,2021
3779,10,31,270,0,0,1,20980,120.0,2021
3780,15,31,270,0,0,1,20980,120.0,2021
3781,10,31,270,0,0,1,20980,120.0,2021
3782,10,31,270,0,0,1,20980,120.0,2021
3783,10,31,270,0,0,1,20980,120.0,2021
3784,385,16,114,0,0,0,21800,160.0,2021
3785,1,0,229,0,0,1,23289,110.0,2021
3786,221141,7,24,2,0,0,4250,116.0,2011
3787,74220,4,66,0,0,0,4280,68.0,2011
3789,85000,12,121,0,0,0,4290,84.0,2011
3790,106282,8,166,0,0,0,4290,82.0,2011
3792,162264,5,9,2,0,0,4350,131.0,2011
3793,34055,4,66,0,0,0,4390,68.0,2011
3794,109559,3,117,0,0,0,4390,73.0,2011
3796,160000,3,117,0,0,0,4400,120.0,2011
3798,150000,18,99,0,0,0,4400,120.0,2011
3799,41550,8,166,0,0,0,4400,82.0,2011
3800,171000,11,51,2,0,0,4400,116.0,2011
3801,112200,17,52,0,0,0,4449,69.0,2011
3802,90500,21,63,2,1,0,4450,54.0,2011
3803,221300,23,73,0,0,0,4450,99.0,2011
3804,69000,3,116,0,0,0,4450,73.0,2011
3805,152000,18,271,2,0,0,4488,90.0,2011
3806,187000,2,5,2,0,0,4999,131.0,2012
3807,88000,12,61,0,0,0,4999,84.0,2012
3808,49000,10,122,0,0,0,4999,77.0,2012
3809,130000,1,53,0,0,0,5000,86.0,2012
3810,67753,16,86,0,0,0,5000,86.0,2012
3811,80000,5,16,0,0,0,5000,87.0,2012
3812,100000,16,114,0,0,0,5000,109.0,2012
3813,170000,2,2,0,0,0,5000,131.0,2012
3814,99390,1,53,0,0,0,5100,69.0,2012
3815,91000,2,102,0,0,0,5100,102.0,2012
3816,103200,7,43,0,0,0,5190,97.0,2012
3817,45000,18,162,0,0,0,5198,68.0,2012
3818,169000,1,191,2,0,0,5199,105.0,2012
3819,112000,18,99,0,0,0,5200,120.0,2012
3820,85000,5,16,0,0,0,5200,87.0,2012
3821,113000,16,86,0,0,0,5200,86.0,2012
3822,146124,3,3,0,0,0,5248,156.0,2012
3823,69859,6,62,0,0,0,5250,75.0,2012
3824,89122,0,47,0,0,0,5250,60.0,2012
3825,110000,0,47,0,0,0,5280,60.0,2012
3826,102500,0,12,0,0,0,5599,60.0,2013
3827,13900,18,162,0,2,0,5600,68.0,2013
3828,124482,7,24,2,1,0,5600,140.0,2013
3829,71334,7,43,0,0,0,5650,60.0,2013
3830,64612,2,92,0,0,0,5677,75.0,2013
3831,193000,11,119,2,0,0,5680,128.0,2013
3832,127000,21,63,2,1,0,5699,54.0,2013
3833,181000,17,76,0,0,0,5700,105.0,2013
3834,76700,7,103,0,0,0,5700,69.0,2013
3835,57000,2,102,0,0,0,5700,75.0,2013
3836,113789,1,53,2,0,0,5790,75.0,2013
3837,161000,7,24,2,0,0,5799,105.0,2013
3838,39950,16,86,0,0,0,5800,86.0,2013
3839,41850,16,68,0,1,0,5800,69.0,2013
3840,43100,5,16,0,0,0,5800,69.0,2013
3841,131000,7,43,0,0,0,5800,82.0,2013
3842,73000,10,122,0,0,0,5800,84.0,2013
3843,73000,10,122,0,0,0,5800,84.0,2013
3844,95000,12,18,0,0,0,5800,105.0,2013
3845,48665,1,53,0,0,0,5800,69.0,2013
3846,46084,21,63,0,1,0,5999,71.0,2014
3847,101000,16,86,0,0,0,5999,86.0,2014
3848,15080,8,166,0,0,0,5999,82.0,2014
3849,101000,16,86,0,0,0,5999,86.0,2014
3850,97405,22,115,0,0,0,6000,80.0,2014
3851,74500,5,16,0,0,0,6000,86.0,2014
3852,85500,12,237,2,0,0,6100,75.0,2014
3853,106360,7,43,0,0,0,6100,60.0,2014
3854,105000,17,88,0,0,0,6100,86.0,2014
3855,92800,5,32,0,0,0,6100,69.0,2014
3856,132000,0,47,0,0,0,6100,75.0,2014
3857,34000,21,63,0,1,0,6100,71.0,2014
3858,72222,5,16,0,0,0,6150,69.0,2014
3859,66350,18,99,0,0,0,6170,68.0,2014
3860,50300,0,47,0,0,0,6188,60.0,2014
3861,75600,21,63,0,1,0,6199,71.0,2014
3862,96000,2,92,2,0,0,6200,75.0,2014
3863,95200,5,16,2,0,0,6200,75.0,2014
3864,21000,0,47,0,0,0,6200,60.0,2014
3865,65390,5,16,0,0,0,6233,86.0,2014
3866,20000,7,103,0,0,0,6500,69.0,2015
3867,73307,11,17,0,0,0,6590,69.0,2015
3868,70325,16,68,0,0,0,6590,67.0,2015
3869,95000,7,43,2,0,0,6690,75.0,2015
3871,56000,2,102,0,0,0,6700,71.0,2015
3872,195890,15,100,2,0,0,6700,110.0,2015
3873,70600,10,118,2,0,0,6700,75.0,2015
3874,132000,5,9,0,0,0,6700,120.0,2015
3875,44000,4,66,0,0,0,6700,69.0,2015
3876,146000,22,145,2,0,0,6749,90.0,2015
3877,180000,2,2,2,0,0,6790,131.0,2015
3878,62000,2,102,0,0,0,6790,90.0,2015
3879,102225,21,63,0,0,0,6790,71.0,2015
3881,220000,0,0,2,0,0,6799,105.0,2015
3882,136258,22,96,2,0,0,6799,110.0,2015
3883,87000,5,16,0,0,0,6800,90.0,2015
3884,69180,5,16,0,0,0,6800,69.0,2015
3885,105744,7,43,0,0,0,6800,80.0,2015
3886,84500,2,102,0,0,0,5900,69.0,2016
3887,76480,1,64,0,0,0,5900,60.0,2016
3888,93080,12,61,2,0,0,5900,90.0,2016
3889,66700,1,64,0,0,0,5990,60.0,2016
3890,74500,2,102,0,0,0,5990,71.0,2016
3891,53000,25,105,0,0,0,5990,71.0,2016
3892,123000,7,196,2,0,0,5990,75.0,2016
3893,103792,17,52,0,0,0,5990,60.0,2016
3894,94217,2,92,0,0,0,5990,71.0,2016
3895,79047,11,17,0,0,0,5998,67.0,2016
3896,56571,10,70,0,0,0,5998,69.0,2016
3897,62228,5,16,0,0,0,6000,69.0,2016
3898,62228,5,16,0,0,0,6000,69.0,2016
3899,27500,2,102,0,0,0,6100,71.0,2016
3900,79350,1,64,0,0,0,6195,60.0,2016
3901,78000,12,121,0,0,0,6200,73.0,2016
